STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,CITY
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,6/5/2016,66,"H,,S",69,",,W",59,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,6/6/2016,65,"H,,S",76,",,W",55,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,6/7/2016,64,"H,,S",70,",,W",52,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,6/8/2016,51,"H,,S",56,",,W",44,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,6/9/2016,51,"H,,S",62,",,W",42,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,6/10/2016,55,"H,,S",67,",,W",44,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,6/11/2016,62,"H,,S",83,",,W",46,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,6/12/2016,65,"H,,S",70,",,W",50,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,6/13/2016,52,"H,,S",59,",,W",47,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,6/14/2016,56,"H,,S",71,",,W",45,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,6/15/2016,63,"H,,S",78,",,W",48,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,6/16/2016,67,"H,,S",75,",,W",59,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,6/17/2016,67,"H,,S",78,",,W",56,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,6/18/2016,69,"H,,S",82,",,W",56,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,6/19/2016,72,"H,,S",85,",,W",57,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,6/20/2016,74,"H,,S",85,",,W",64,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,6/21/2016,70,"H,,S",75,",,W",59,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,6/22/2016,64,"H,,S",73,",,W",55,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,6/23/2016,64,"H,,S",76,",,W",54,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,6/24/2016,65,"H,,S",79,",,W",52,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,6/25/2016,70,"H,,S",83,",,W",58,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,6/26/2016,73,"H,,S",84,",,W",62,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,6/27/2016,70,"H,,S",76,",,W",65,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,6/28/2016,68,"H,,S",82,",,W",59,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,6/29/2016,62,"H,,S",73,",,W",56,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,6/30/2016,65,"H,,S",76,",,W",53,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,7/1/2016,67,"H,,S",75,",,W",57,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,7/2/2016,63,"H,,S",73,",,W",54,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,7/3/2016,65,"H,,S",75,",,W",53,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,7/4/2016,67,"H,,S",79,",,W",55,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,7/5/2016,72,"H,,S",83,",,W",65,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,7/6/2016,75,"H,,S",86,",,W",64,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,7/7/2016,76,"H,,S",85,",,W",70,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,7/8/2016,74,"H,,S",85,",,W",64,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,7/9/2016,72,"H,,S",84,",,W",62,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,7/10/2016,64,"H,,S",68,",,W",59,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,7/11/2016,64,"H,,S",78,",,W",53,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,7/12/2016,70,"H,,S",85,",,W",56,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,7/13/2016,75,"H,,S",85,",,W",66,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,7/14/2016,76,"H,,S",86,",,W",68,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,7/15/2016,76,"H,,S",87,",,W",65,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,7/16/2016,70,"H,,S",79,",,W",62,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,7/17/2016,69,"H,,S",82,",,W",60,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,7/18/2016,72,"H,,S",80,",,W",65,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,7/19/2016,67,"H,,S",76,",,W",57,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,7/20/2016,67,"H,,S",81,",,W",52,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,7/21/2016,72,"H,,S",87,",,W",55,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,7/22/2016,79,"H,,S",93,",,W",71,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,7/23/2016,79,"H,,S",88,",,W",66,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,7/24/2016,76,"H,,S",90,",,W",65,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,7/25/2016,73,"H,,S",84,",,W",65,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,7/26/2016,71,"H,,S",82,",,W",64,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,7/27/2016,73,"H,,S",86,",,W",60,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,7/28/2016,75,"H,,S",85,",,W",63,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,7/29/2016,75,"H,,S",84,",,W",65,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,7/30/2016,66,"H,,S",70,",,W",61,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,7/31/2016,67,"H,,S",75,",,W",64,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,8/1/2016,69,"H,,S",76,",,W",62,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,8/2/2016,68,"H,,S",78,",,W",63,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,8/3/2016,67,"H,,S",77,",,W",59,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,8/4/2016,69,"H,,S",80,",,W",59,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,8/5/2016,71,"H,,S",79,",,W",62,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,8/6/2016,73,"H,,S",80,",,W",64,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,8/7/2016,69,"H,,S",79,",,W",58,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,8/8/2016,69,"H,,S",79,",,W",57,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,8/9/2016,69,"H,,S",82,",,W",55,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,8/10/2016,74,"H,,S",82,",,W",68,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,8/11/2016,76,"H,,S",85,",,W",68,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,8/12/2016,75,"H,,S",87,",,W",69,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,8/13/2016,79,"H,,S",89,",,W",72,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,8/14/2016,75,"H,,S",81,",,W",69,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,8/15/2016,70,"H,,S",76,",,W",66,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,8/16/2016,72,"H,,S",82,",,W",66,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,8/17/2016,70,"H,,S",77,",,W",62,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,8/18/2016,69,"H,,S",79,",,W",62,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,8/19/2016,69,"H,,S",80,",,W",59,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,8/20/2016,71,"H,,S",82,",,W",60,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,8/21/2016,70,"H,,S",73,",,W",60,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,8/22/2016,62,"H,,S",68,",,W",54,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,8/23/2016,62,"H,,S",75,",,W",51,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,8/24/2016,69,"H,,S",80,",,W",57,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,8/25/2016,70,"H,,S",77,",,W",66,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,8/26/2016,74,"H,,S",80,",,W",68,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,8/27/2016,72,"H,,S",82,",,W",62,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,8/28/2016,73,"H,,S",83,",,W",64,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,8/29/2016,72,"H,,S",77,",,W",60,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,8/30/2016,65,"H,,S",76,",,W",54,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,8/31/2016,67,"H,,S",72,",,W",63,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,9/1/2016,65,"H,,S",72,",,W",56,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,9/2/2016,61,"H,,S",71,",,W",54,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,9/3/2016,60,"H,,S",73,",,W",50,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,9/4/2016,62,"H,,S",75,",,W",51,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,9/5/2016,67,"H,,S",80,",,W",52,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,9/6/2016,69,"H,,S",80,",,W",58,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,9/7/2016,70,"H,,S",83,",,W",56,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,9/8/2016,74,"H,,S",86,",,W",65,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,9/9/2016,71,"H,,S",76,",,W",65,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,9/10/2016,71,"H,,S",83,",,W",64,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,9/11/2016,69,"H,,S",75,",,W",51,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,9/12/2016,58,"H,,S",72,",,W",45,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,9/13/2016,65,"H,,S",80,",,W",52,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,9/14/2016,67,"H,,S",74,",,W",50,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,9/15/2016,55,"H,,S",67,",,W",45,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,9/16/2016,57,"H,,S",71,",,W",44,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,9/17/2016,61,"H,,S",73,",,W",52,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,9/18/2016,68,"H,,S",73,",,W",64,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,9/19/2016,67,"H,,S",74,",,W",61,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,9/20/2016,66,"H,,S",80,",,W",54,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,9/21/2016,66,"H,,S",76,",,W",53,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,9/22/2016,65,"H,,S",79,",,W",52,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,9/23/2016,68,"H,,S",79,",,W",53,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,9/24/2016,55,"H,,S",62,",,W",47,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,9/25/2016,51,"H,,S",62,",,W",41,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,9/26/2016,52,"H,,S",65,",,W",39,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,9/27/2016,59,"H,,S",68,",,W",50,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,9/28/2016,56,"H,,S",68,",,W",44,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,9/29/2016,54,"H,,S",57,",,W",51,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,9/30/2016,50,"H,,S",53,",,W",46,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,10/1/2016,52,"H,,S",61,",,W",48,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,10/2/2016,56,"H,,S",61,",,W",52,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,10/3/2016,56,"H,,S",64,",,W",50,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,10/4/2016,56,"H,,S",61,",,W",49,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,10/5/2016,54,"H,,S",65,",,W",43,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,10/6/2016,56,"H,,S",70,",,W",43,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,10/7/2016,58,"H,,S",71,",,W",45,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,10/8/2016,58,"H,,S",62,",,W",49,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,10/9/2016,49,"H,,S",56,",,W",39,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,10/10/2016,43,"H,,S",51,",,W",34,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,10/11/2016,44,"H,,S",62,",,W",30,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,10/12/2016,52,"H,,S",64,",,W",43,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,10/13/2016,50,"H,,S",56,",,W",39,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,10/14/2016,43,"H,,S",54,",,W",34,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,10/15/2016,46,"H,,S",61,",,W",31,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,10/16/2016,56,"H,,S",69,",,W",48,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,10/17/2016,60,"H,,S",67,",,W",58,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,10/18/2016,67,"H,,S",77,",,W",60,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,10/19/2016,63,"H,,S",65,",,W",49,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,10/20/2016,53,"H,,S",63,",,W",46,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,10/21/2016,55,"H,,S",62,",,W",42,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,10/22/2016,40,"H,,S",42,",,W",37,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,10/23/2016,42,"H,,S",52,",,W",36,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,10/24/2016,43,"H,,S",46,",,W",38,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,10/25/2016,37,"H,,S",43,",,W",33,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,10/26/2016,34,"H,,S",37,",,W",30,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,10/27/2016,32,"H,,S",42,",,W",28,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,10/28/2016,36,"H,,S",41,",,W",29,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,10/29/2016,43,"H,,S",64,",,W",28,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,10/30/2016,53,"H,,S",58,",,W",38,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,10/31/2016,38,"H,,S",42,",,W",30,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,11/1/2016,38,"H,,S",51,",,W",27,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,11/2/2016,52,"H,,S",66,",,W",44,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,11/3/2016,55,"H,,S",59,",,W",45,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,11/4/2016,44,"H,,S",47,",,W",34,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,11/5/2016,42,"H,,S",53,",,W",36,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,11/6/2016,44,"H,,S",48,",,W",31,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,11/7/2016,38,"H,,S",55,",,W",27,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,11/8/2016,47,"H,,S",61,",,W",33,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,11/9/2016,45,"H,,S",51,",,W",34,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,11/10/2016,39,"H,,S",53,",,W",31,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,11/11/2016,43,"H,,S",48,",,W",32,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,11/12/2016,34,"H,,S",42,",,W",28,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,11/13/2016,40,"H,,S",56,",,W",32,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,11/14/2016,44,"H,,S",54,",,W",34,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,11/15/2016,44,"H,,S",51,",,W",38,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,11/16/2016,43,"H,,S",53,",,W",36,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,11/17/2016,44,"H,,S",47,",,W",37,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,11/18/2016,44,"H,,S",63,",,W",30,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,11/19/2016,54,"H,,S",66,",,W",31,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,11/20/2016,29,"H,,S",31,",,W",24,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,11/21/2016,24,"H,,S",26,",,W",23,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,11/22/2016,26,"H,,S",28,",,W",24,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,11/23/2016,27,"H,,S",32,",,W",23,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,11/24/2016,31,"H,,S",35,",,W",28,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,11/25/2016,38,"H,,S",45,",,W",35,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,11/26/2016,35,"H,,S",36,",,W",32,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,11/27/2016,33,"H,,S",37,",,W",30,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,11/28/2016,36,"H,,S",46,",,W",27,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,11/29/2016,44,"H,,S",51,",,W",39,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,11/30/2016,47,"H,,S",50,",,W",43,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,12/1/2016,42,"H,,S",48,",,W",34,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,12/2/2016,35,"H,,S",37,",,W",31,",,W",BINGHAMTON
USW00004725,"BINGHAMTON GREATER AP, NY US",42.2068,-75.98,486.2,12/3/2016,32,"H,,S",33,",,W",30,",,W",BINGHAMTON
